"tweet_id","twitter_created_at","label","corpus","agreement","votes","score","source"
"1288112221751513088","2020-07-28 18:01:00","neutral","Coronavirus","0","2","0","twitter"
"1288112199957807105","2020-07-28 18:00:55","neutral","Coronavirus","0","2","0","twitter"
"1288157318300016641","2020-07-28 21:00:12","neutral","Coronavirus","0","2","0","twitter"
"1288202585996963840","2020-07-29 00:00:04","neutral","Coronavirus","0","2","0","twitter"
"1288202574575865858","2020-07-29 00:00:02","neutral","Coronavirus","0","2","0","twitter"
"1288247991896244226","2020-07-29 03:00:30","neutral","Coronavirus","0","2","0","twitter"
"1288247986510802944","2020-07-29 03:00:29","neutral","Coronavirus","0","3","0","twitter"
"1288263091143299072","2020-07-29 04:00:30","neutral","Coronavirus","0","2","0","twitter"
"1288353755335929857","2020-07-29 10:00:46","neutral","Coronavirus","0","2","0","twitter"
"1250378337048018946","2020-04-15 15:00:01","neutral","Coronavirus","0","3","0","twitter"
"1288398916262809600","2020-07-29 13:00:13","neutral","Coronavirus","0","3","0","twitter"
"1288398883014443008","2020-07-29 13:00:05","neutral","Coronavirus","0","2","0","twitter"
"1288429197392613376","2020-07-29 15:00:33","neutral","Coronavirus","0","2","0","twitter"
"1288444670167703553","2020-07-29 16:02:02","neutral","Coronavirus","0","2","0","twitter"
"1288444643336761344","2020-07-29 16:01:55","neutral","Coronavirus","0","2","0","twitter"
"1288504684592783360","2020-07-29 20:00:30","neutral","Coronavirus","0","2","0","twitter"
"1288534887289552896","2020-07-29 22:00:31","neutral","Coronavirus","0","2","0","twitter"
"1288534864552222721","2020-07-29 22:00:26","neutral","Coronavirus","0","5","0","twitter"
"1288549974985367552","2020-07-29 23:00:28","neutral","Coronavirus","0","2","0","twitter"
"1288549898393182213","2020-07-29 23:00:10","neutral","Coronavirus","0","2","0","twitter"
"1288549868361912324","2020-07-29 23:00:03","neutral","Coronavirus","0","2","0","twitter"
"1288595699773460483","2020-07-30 02:02:10","neutral","Coronavirus","0","2","0","twitter"
"1288595657326960640","2020-07-30 02:02:00","neutral","Coronavirus","0","2","0","twitter"
"1288625627994689536","2020-07-30 04:01:05","neutral","Coronavirus","0","3","0","twitter"
"1288731311868346368","2020-07-30 11:01:02","neutral","Coronavirus","0","2","0","twitter"
"1288776786717933569","2020-07-30 14:01:44","neutral","Coronavirus","0","4","0","twitter"
"1288791625892847619","2020-07-30 15:00:42","neutral","Coronavirus","0","2","0","twitter"
"1288806583162544130","2020-07-30 16:00:08","neutral","Coronavirus","0","3","0","twitter"
"1288837119595732993","2020-07-30 18:01:29","neutral","Coronavirus","0","3","0","twitter"
"1288852008183771137","2020-07-30 19:00:39","neutral","Coronavirus","0","4","0","twitter"
"1288866962706255881","2020-07-30 20:00:04","neutral","Coronavirus","0","5","0","twitter"
"1288866952522407937","2020-07-30 20:00:02","neutral","Coronavirus","0","2","0","twitter"
"1288866952329519104","2020-07-30 20:00:02","neutral","Coronavirus","0","2","0","twitter"
"1288882391046590464","2020-07-30 21:01:22","neutral","Coronavirus","0","2","0","twitter"
"1288927350332293120","2020-07-31 00:00:02","neutral","Coronavirus","0","3","0","twitter"
"1288942466377416705","2020-07-31 01:00:06","neutral","Coronavirus","0","2","0","twitter"
"1250423819858132992","2020-04-15 18:00:45","neutral","Coronavirus","0","2","0","twitter"
"1288988116276174848","2020-07-31 04:01:29","neutral","Coronavirus","0","4","0","twitter"
"1288988114338406406","2020-07-31 04:01:29","neutral","Coronavirus","0","2","0","twitter"
"1289003252281946112","2020-07-31 05:01:38","neutral","Coronavirus","0","3","0","twitter"
"1289033645097988096","2020-07-31 07:02:24","neutral","Coronavirus","0","2","0","twitter"
"1289048210464530432","2020-07-31 08:00:17","neutral","Coronavirus","0","2","0","twitter"
"1289108921559453697","2020-07-31 12:01:32","neutral","Coronavirus","0","2","0","twitter"
"1289108913003134976","2020-07-31 12:01:30","neutral","Coronavirus","0","2","0","twitter"
"1289169338008772608","2020-07-31 16:01:36","neutral","Coronavirus","0","2","0","twitter"
"1289184350873858049","2020-07-31 17:01:15","neutral","Coronavirus","0","2","0","twitter"
"1289184296599658498","2020-07-31 17:01:02","neutral","Coronavirus","0","2","0","twitter"
"1289199307732602882","2020-07-31 18:00:41","neutral","Coronavirus","0","2","0","twitter"
"1289214243443703810","2020-07-31 19:00:02","neutral","Coronavirus","0","2","0","twitter"
"1289259965018804224","2020-07-31 22:01:43","neutral","Coronavirus","0","2","0","twitter"
"1289259934559817729","2020-07-31 22:01:36","neutral","Coronavirus","0","2","0","twitter"
"1289289759001423873","2020-08-01 00:00:07","neutral","Coronavirus","0","2","0","twitter"
"1250438814830493696","2020-04-15 19:00:20","neutral","Coronavirus","0","3","0","twitter"
"1289350548018171904","2020-08-01 04:01:40","neutral","Coronavirus","0","2","0","twitter"
"1289365302862475264","2020-08-01 05:00:18","neutral","Coronavirus","0","2","0","twitter"
"1289380386435260416","2020-08-01 06:00:14","neutral","Coronavirus","0","3","0","twitter"
"1289395611024859138","2020-08-01 07:00:44","neutral","Coronavirus","0","4","0","twitter"
"1289395528539676678","2020-08-01 07:00:24","neutral","Coronavirus","0","3","0","twitter"
"1289455828483878912","2020-08-01 11:00:01","neutral","Coronavirus","0","2","0","twitter"
"1289470939877515264","2020-08-01 12:00:03","neutral","Coronavirus","0","2","0","twitter"
"1289486339226968064","2020-08-01 13:01:15","neutral","Coronavirus","0","3","0","twitter"
"1289592205091323904","2020-08-01 20:01:55","neutral","Coronavirus","0","2","0","twitter"
"1250453872193220609","2020-04-15 20:00:10","neutral","Coronavirus","0","2","0","twitter"
"1289607035198164992","2020-08-01 21:00:51","neutral","Coronavirus","0","3","0","twitter"
"1289607001215885312","2020-08-01 21:00:43","neutral","Coronavirus","0","3","0","twitter"
"1289621922314096640","2020-08-01 22:00:00","neutral","Coronavirus","0","2","0","twitter"
"1289652175132655624","2020-08-02 00:00:13","neutral","Coronavirus","0","2","0","twitter"
"1250468987336523779","2020-04-15 21:00:13","neutral","Coronavirus","0","2","0","twitter"
"1250468986233532417","2020-04-15 21:00:13","neutral","Coronavirus","0","2","0","twitter"
"1250468979056967681","2020-04-15 21:00:11","neutral","Coronavirus","0","4","0","twitter"
"1250468971939344384","2020-04-15 21:00:10","neutral","Coronavirus","0","3","0","twitter"
"1289803646960455683","2020-08-02 10:02:07","neutral","Coronavirus","0","2","0","twitter"
"1289818588782776321","2020-08-02 11:01:29","neutral","Coronavirus","0","2","0","twitter"
"1289878670077644800","2020-08-02 15:00:14","neutral","Coronavirus","0","2","0","twitter"
"1289893906029490177","2020-08-02 16:00:46","neutral","Coronavirus","0","2","0","twitter"
"1289893857228816388","2020-08-02 16:00:35","neutral","Coronavirus","0","2","0","twitter"
"1250468942629482504","2020-04-15 21:00:03","neutral","Coronavirus","0","2","0","twitter"
"1289939075739406336","2020-08-02 19:00:16","neutral","Coronavirus","0","3","0","twitter"
"1289939025021636608","2020-08-02 19:00:04","neutral","Coronavirus","0","2","0","twitter"
"1289939013261033477","2020-08-02 19:00:01","neutral","Coronavirus","0","2","0","twitter"
"1289954407480733696","2020-08-02 20:01:11","neutral","Coronavirus","0","2","0","twitter"
"1250484137925971973","2020-04-15 22:00:26","neutral","Coronavirus","0","2","0","twitter"
"1289984558964801545","2020-08-02 22:01:00","neutral","Coronavirus","0","2","0","twitter"
"1290014709203103744","2020-08-03 00:00:48","neutral","Coronavirus","0","2","0","twitter"
"1290060348880351233","2020-08-03 03:02:09","neutral","Coronavirus","0","2","0","twitter"
"1250484130158125058","2020-04-15 22:00:24","neutral","Coronavirus","0","3","0","twitter"
"1290105105707040768","2020-08-03 06:00:00","neutral","Coronavirus","0","2","0","twitter"
"1290135425932173312","2020-08-03 08:00:29","neutral","Coronavirus","0","5","0","twitter"
"1290135403425488901","2020-08-03 08:00:24","neutral","Coronavirus","0","3","0","twitter"
"1290135310488104964","2020-08-03 08:00:02","neutral","Coronavirus","0","2","0","twitter"
"1290165524396032000","2020-08-03 10:00:05","neutral","Coronavirus","0","2","0","twitter"
"1290165501201534978","2020-08-03 10:00:00","neutral","Coronavirus","0","3","0","twitter"
"1290180602390437888","2020-08-03 11:00:00","neutral","Coronavirus","0","2","0","twitter"
"1290195730578038785","2020-08-03 12:00:07","neutral","Coronavirus","0","3","0","twitter"
"1290195724878008320","2020-08-03 12:00:06","neutral","Coronavirus","0","2","0","twitter"
"1290210916768735235","2020-08-03 13:00:28","neutral","Coronavirus","0","5","0","twitter"
"1290316862790733824","2020-08-03 20:01:27","neutral","Coronavirus","0","2","0","twitter"
"1250514371207409667","2020-04-16 00:00:34","neutral","Coronavirus","0","2","0","twitter"
"1250514355432669184","2020-04-16 00:00:30","neutral","Coronavirus","0","4","0","twitter"
"1290377219966205953","2020-08-04 00:01:17","neutral","Coronavirus","0","2","0","twitter"
"1250514343164329985","2020-04-16 00:00:27","neutral","Coronavirus","0","2","0","twitter"
"1290482781781258246","2020-08-04 07:00:45","neutral","Coronavirus","0","2","0","twitter"
"1290497716506652684","2020-08-04 08:00:06","neutral","Coronavirus","0","2","0","twitter"
"1290558154028265472","2020-08-04 12:00:15","neutral","Coronavirus","0","4","0","twitter"
"1290558132444434432","2020-08-04 12:00:10","neutral","Coronavirus","0","2","0","twitter"
"1290588538719936513","2020-08-04 14:01:00","neutral","Coronavirus","0","2","0","twitter"
"1290588431677116421","2020-08-04 14:00:34","neutral","Coronavirus","0","3","0","twitter"
"1290603551278989312","2020-08-04 15:00:39","neutral","Coronavirus","0","2","0","twitter"
"1290709397870710784","2020-08-04 22:01:15","neutral","Coronavirus","0","4","0","twitter"
"1290754486772936705","2020-08-05 01:00:25","neutral","Coronavirus","0","2","0","twitter"
"1290770399584813057","2020-08-05 02:03:39","neutral","Coronavirus","0","2","0","twitter"
"1290784900858236930","2020-08-05 03:01:16","neutral","Coronavirus","0","2","0","twitter"
"1290784819354447873","2020-08-05 03:00:57","neutral","Coronavirus","0","2","0","twitter"
"1250529369740718081","2020-04-16 01:00:10","neutral","Coronavirus","0","2","0","twitter"
"1290845257249284096","2020-08-05 07:01:06","neutral","Coronavirus","0","2","0","twitter"
"1290875178021314560","2020-08-05 09:00:00","neutral","Coronavirus","0","3","0","twitter"
"1290875177505558528","2020-08-05 09:00:00","neutral","Coronavirus","0","2","0","twitter"
"1250544562788941826","2020-04-16 02:00:32","neutral","Coronavirus","0","2","0","twitter"
"1290935696346288128","2020-08-05 13:00:29","neutral","Coronavirus","0","2","0","twitter"
"1290951129417822208","2020-08-05 14:01:48","neutral","Coronavirus","0","2","0","twitter"
"1250544542446751749","2020-04-16 02:00:27","neutral","Coronavirus","0","2","0","twitter"
"1250544538998976514","2020-04-16 02:00:26","neutral","Coronavirus","0","2","0","twitter"
"1250544533504483333","2020-04-16 02:00:25","neutral","Coronavirus","0","2","0","twitter"
"1291041393629179904","2020-08-05 20:00:29","neutral","Coronavirus","0","2","0","twitter"
"1291041317376733189","2020-08-05 20:00:11","neutral","Coronavirus","0","2","0","twitter"
"1291041307595595777","2020-08-05 20:00:08","neutral","Coronavirus","0","2","0","twitter"
"1291071949062512640","2020-08-05 22:01:54","neutral","Coronavirus","0","2","0","twitter"
"1250559642058579978","2020-04-16 03:00:27","neutral","Coronavirus","0","2","0","twitter"
"1291116870469390336","2020-08-06 01:00:24","neutral","Coronavirus","0","2","0","twitter"
"1291116812785115136","2020-08-06 01:00:10","neutral","Coronavirus","0","2","0","twitter"
"1291133021253447680","2020-08-06 02:04:35","neutral","Coronavirus","0","2","0","twitter"
"1291133016807370753","2020-08-06 02:04:33","neutral","Coronavirus","0","2","0","twitter"
"1291192345002741764","2020-08-06 06:00:18","neutral","Coronavirus","0","3","0","twitter"
"1291297974094573569","2020-08-06 13:00:02","neutral","Coronavirus","0","4","0","twitter"
"1291297963562524672","2020-08-06 13:00:00","neutral","Coronavirus","0","2","0","twitter"
"1291313285363638273","2020-08-06 14:00:53","neutral","Coronavirus","0","2","0","twitter"
"1291328642908266496","2020-08-06 15:01:54","neutral","Coronavirus","0","3","0","twitter"
"1291373726231957504","2020-08-06 18:01:03","neutral","Coronavirus","0","2","0","twitter"
"1291388760685514756","2020-08-06 19:00:48","neutral","Coronavirus","0","2","0","twitter"
"1291403837190938624","2020-08-06 20:00:42","neutral","Coronavirus","0","2","0","twitter"
"1250574669226352640","2020-04-16 04:00:10","neutral","Coronavirus","0","2","0","twitter"
"1291433970408869888","2020-08-06 22:00:26","neutral","Coronavirus","0","2","0","twitter"
"1291433967472828417","2020-08-06 22:00:26","neutral","Coronavirus","0","3","0","twitter"
"1291464241921359872","2020-08-07 00:00:44","neutral","Coronavirus","0","2","0","twitter"
"1250574659394981889","2020-04-16 04:00:08","neutral","Coronavirus","0","2","0","twitter"
"1291464195926499328","2020-08-07 00:00:33","neutral","Coronavirus","0","2","0","twitter"
"1291479446151729152","2020-08-07 01:01:09","neutral","Coronavirus","0","3","0","twitter"
"1291509367175430144","2020-08-07 03:00:02","neutral","Coronavirus","0","2","0","twitter"
"1291509358250143745","2020-08-07 03:00:00","neutral","Coronavirus","0","3","0","twitter"
"1291554692892364806","2020-08-07 06:00:09","neutral","Coronavirus","0","2","0","twitter"
"1291645264852287489","2020-08-07 12:00:03","neutral","Coronavirus","0","2","0","twitter"
"1291675653213954049","2020-08-07 14:00:48","neutral","Coronavirus","0","3","0","twitter"
"1291705803465011200","2020-08-07 16:00:36","neutral","Coronavirus","0","2","0","twitter"
"1291781361334878208","2020-08-07 21:00:51","neutral","Coronavirus","0","2","0","twitter"
"1291796307502223361","2020-08-07 22:00:14","neutral","Coronavirus","0","3","0","twitter"
"1291796265353637888","2020-08-07 22:00:04","neutral","Coronavirus","0","3","0","twitter"
"1291872005843816448","2020-08-08 03:01:02","neutral","Coronavirus","0","2","0","twitter"
"1291887055530799105","2020-08-08 04:00:50","neutral","Coronavirus","0","3","0","twitter"
"1291887047448330240","2020-08-08 04:00:48","neutral","Coronavirus","0","3","0","twitter"
"1291977688719204352","2020-08-08 10:00:59","neutral","Coronavirus","0","2","0","twitter"
"1291992552909012997","2020-08-08 11:00:03","neutral","Coronavirus","0","2","0","twitter"
"1250604859792990208","2020-04-16 06:00:08","neutral","Coronavirus","0","3","0","twitter"
"1292068484151730176","2020-08-08 16:01:46","neutral","Coronavirus","0","2","0","twitter"
"1292083233027481601","2020-08-08 17:00:23","neutral","Coronavirus","0","2","0","twitter"
"1292128598707625984","2020-08-08 20:00:39","neutral","Coronavirus","0","2","0","twitter"
"1250619988035219462","2020-04-16 07:00:15","neutral","Coronavirus","0","2","0","twitter"
"1292189008831959041","2020-08-09 00:00:42","neutral","Coronavirus","0","2","0","twitter"
"1292188989747757056","2020-08-09 00:00:37","neutral","Coronavirus","0","2","0","twitter"
"1292188879324360706","2020-08-09 00:00:11","neutral","Coronavirus","0","2","0","twitter"
"1292220107008225281","2020-08-09 02:04:16","neutral","Coronavirus","0","2","0","twitter"
"1292309631314866178","2020-08-09 08:00:00","neutral","Coronavirus","0","2","0","twitter"
"1292324800774508546","2020-08-09 09:00:17","neutral","Coronavirus","0","2","0","twitter"
"1292354934332162048","2020-08-09 11:00:01","neutral","Coronavirus","0","3","0","twitter"
"1292385400082890752","2020-08-09 13:01:05","neutral","Coronavirus","0","2","0","twitter"
"1292385365643464704","2020-08-09 13:00:57","neutral","Coronavirus","0","2","0","twitter"
"1292385159401144320","2020-08-09 13:00:08","neutral","Coronavirus","0","2","0","twitter"
"1292445816053891072","2020-08-09 17:01:09","neutral","Coronavirus","0","2","0","twitter"
"1292460920527093762","2020-08-09 18:01:10","neutral","Coronavirus","0","3","0","twitter"
"1292460898246897666","2020-08-09 18:01:05","neutral","Coronavirus","0","2","0","twitter"
"1292460761915314178","2020-08-09 18:00:33","neutral","Coronavirus","0","2","0","twitter"
"1292491193255960577","2020-08-09 20:01:28","neutral","Coronavirus","0","2","0","twitter"
"1292566709560385543","2020-08-10 01:01:32","neutral","Coronavirus","0","2","0","twitter"
"1292582218511134722","2020-08-10 02:03:10","neutral","Coronavirus","0","2","0","twitter"
"1292611689330991108","2020-08-10 04:00:16","neutral","Coronavirus","0","2","0","twitter"
"1292611623727894533","2020-08-10 04:00:01","neutral","Coronavirus","0","2","0","twitter"
"1292626793925664768","2020-08-10 05:00:18","neutral","Coronavirus","0","3","0","twitter"
"1292626726862954496","2020-08-10 05:00:02","neutral","Coronavirus","0","3","0","twitter"
"1292687421306437632","2020-08-10 09:01:12","neutral","Coronavirus","0","2","0","twitter"
"1292687116917342208","2020-08-10 09:00:00","neutral","Coronavirus","0","2","0","twitter"
"1292717628683890690","2020-08-10 11:01:14","neutral","Coronavirus","0","4","0","twitter"
"1292717567392456704","2020-08-10 11:01:00","neutral","Coronavirus","0","3","0","twitter"
"1292762669183913984","2020-08-10 14:00:13","neutral","Coronavirus","0","2","0","twitter"
"1292762616960491520","2020-08-10 14:00:00","neutral","Coronavirus","0","3","0","twitter"
"1292792880336175106","2020-08-10 16:00:16","neutral","Coronavirus","0","3","0","twitter"
"1292792862728425473","2020-08-10 16:00:12","neutral","Coronavirus","0","2","0","twitter"
"1292792832940482560","2020-08-10 16:00:04","neutral","Coronavirus","0","2","0","twitter"
"1292838216555474944","2020-08-10 19:00:25","neutral","Coronavirus","0","2","0","twitter"
"1292868353590263812","2020-08-10 21:00:10","neutral","Coronavirus","0","2","0","twitter"
"1292959361967562755","2020-08-11 03:01:48","neutral","Coronavirus","0","2","0","twitter"
"1293004327276216322","2020-08-11 06:00:29","neutral","Coronavirus","0","3","0","twitter"
"1293049696894816258","2020-08-11 09:00:46","neutral","Coronavirus","0","2","0","twitter"
"1293064677413576704","2020-08-11 10:00:17","neutral","Coronavirus","0","2","0","twitter"
"1293064613098131456","2020-08-11 10:00:02","neutral","Coronavirus","0","2","0","twitter"
"1293110091525361665","2020-08-11 13:00:45","neutral","Coronavirus","0","2","0","twitter"
"1293185517895335936","2020-08-11 18:00:28","neutral","Coronavirus","0","2","0","twitter"
"1293215602925076482","2020-08-11 20:00:01","neutral","Coronavirus","0","2","0","twitter"
"1293291192910852097","2020-08-12 01:00:23","neutral","Coronavirus","0","2","0","twitter"
"1293502839541698566","2020-08-12 15:01:23","neutral","Coronavirus","0","3","0","twitter"
"1293502680556593152","2020-08-12 15:00:45","neutral","Coronavirus","0","2","0","twitter"
"1293593364290506754","2020-08-12 21:01:06","neutral","Coronavirus","0","2","0","twitter"
"1293593338361212929","2020-08-12 21:01:00","neutral","Coronavirus","0","2","0","twitter"
"1293638524080717830","2020-08-13 00:00:33","neutral","Coronavirus","0","2","0","twitter"
"1293638459949813760","2020-08-13 00:00:18","neutral","Coronavirus","0","2","0","twitter"
"1293669816772046849","2020-08-13 02:04:54","neutral","Coronavirus","0","3","0","twitter"
"1293729008098607104","2020-08-13 06:00:06","neutral","Coronavirus","0","2","0","twitter"
"1293744146650472450","2020-08-13 07:00:15","neutral","Coronavirus","0","2","0","twitter"
"1293759455415414784","2020-08-13 08:01:05","neutral","Coronavirus","0","2","0","twitter"
"1293759244697767936","2020-08-13 08:00:15","neutral","Coronavirus","0","2","0","twitter"
"1293789540189196288","2020-08-13 10:00:38","neutral","Coronavirus","0","2","0","twitter"
"1293789527937515520","2020-08-13 10:00:35","neutral","Coronavirus","0","2","0","twitter"
"1293819582919012354","2020-08-13 12:00:01","neutral","Coronavirus","0","2","0","twitter"
"1293849953455013894","2020-08-13 14:00:42","neutral","Coronavirus","0","2","0","twitter"
"1293849920148058112","2020-08-13 14:00:34","neutral","Coronavirus","0","2","0","twitter"
"1293865362807836673","2020-08-13 15:01:56","neutral","Coronavirus","0","2","0","twitter"
"1293865328154419200","2020-08-13 15:01:47","neutral","Coronavirus","0","3","0","twitter"
"1293925609425559552","2020-08-13 19:01:19","neutral","Coronavirus","0","2","0","twitter"
"1293940702515286018","2020-08-13 20:01:18","neutral","Coronavirus","0","2","0","twitter"
"1293956073758621696","2020-08-13 21:02:23","neutral","Coronavirus","0","2","0","twitter"
"1293956072051539970","2020-08-13 21:02:22","neutral","Coronavirus","0","2","0","twitter"
"1293956040824950785","2020-08-13 21:02:15","neutral","Coronavirus","0","3","0","twitter"
"1293970867123363847","2020-08-13 22:01:10","neutral","Coronavirus","0","5","0","twitter"
"1293985898451873795","2020-08-13 23:00:53","neutral","Coronavirus","0","3","0","twitter"
"1293985892474982405","2020-08-13 23:00:52","neutral","Coronavirus","0","2","0","twitter"
"1294046650957287424","2020-08-14 03:02:18","neutral","Coronavirus","0","3","0","twitter"
"1294091853072076800","2020-08-14 06:01:55","neutral","Coronavirus","0","2","0","twitter"
"1294106709342990337","2020-08-14 07:00:57","neutral","Coronavirus","0","2","0","twitter"
"1294137060236726272","2020-08-14 09:01:33","neutral","Coronavirus","0","2","0","twitter"
"1294227289018896385","2020-08-14 15:00:05","neutral","Coronavirus","0","2","0","twitter"
"1294257504248049669","2020-08-14 17:00:09","neutral","Coronavirus","0","2","0","twitter"
"1294257482697773058","2020-08-14 17:00:04","neutral","Coronavirus","0","2","0","twitter"
"1294272761611923456","2020-08-14 18:00:47","neutral","Coronavirus","0","2","0","twitter"
"1294287837433651202","2020-08-14 19:00:41","neutral","Coronavirus","0","2","0","twitter"
"1294302776957317123","2020-08-14 20:00:03","neutral","Coronavirus","0","4","0","twitter"
"1294348063105069059","2020-08-14 23:00:00","neutral","Coronavirus","0","3","0","twitter"
"1294363360591589381","2020-08-15 00:00:47","neutral","Coronavirus","0","2","0","twitter"
"1294378685865299968","2020-08-15 01:01:41","neutral","Coronavirus","0","4","0","twitter"
"1294484208161902595","2020-08-15 08:01:00","neutral","Coronavirus","0","3","0","twitter"
"1294483959850717184","2020-08-15 08:00:01","neutral","Coronavirus","0","2","0","twitter"
"1294514156994023424","2020-08-15 10:00:00","neutral","Coronavirus","0","2","0","twitter"
"1294513922448470016","2020-08-15 09:59:04","neutral","Coronavirus","0","2","0","twitter"
"1294529815354183681","2020-08-15 11:02:13","neutral","Coronavirus","0","2","0","twitter"
"1294559758549168128","2020-08-15 13:01:12","neutral","Coronavirus","0","2","0","twitter"
"1294590043336650753","2020-08-15 15:01:33","neutral","Coronavirus","0","2","0","twitter"
"1294620072049356801","2020-08-15 17:00:52","neutral","Coronavirus","0","2","0","twitter"
"1294635236999827456","2020-08-15 18:01:08","neutral","Coronavirus","0","3","0","twitter"
"1294771174803738624","2020-08-16 03:01:18","neutral","Coronavirus","0","3","0","twitter"
"1294786093053771776","2020-08-16 04:00:35","neutral","Coronavirus","0","4","0","twitter"
"1294786063706337283","2020-08-16 04:00:28","neutral","Coronavirus","0","4","0","twitter"
"1294846556345110530","2020-08-16 08:00:50","neutral","Coronavirus","0","2","0","twitter"
"1294846491354439680","2020-08-16 08:00:35","neutral","Coronavirus","0","5","0","twitter"
"1294876463284531200","2020-08-16 09:59:41","neutral","Coronavirus","0","2","0","twitter"
"1294906744288632833","2020-08-16 12:00:00","neutral","Coronavirus","0","2","0","twitter"
"1294967141989380098","2020-08-16 16:00:00","neutral","Coronavirus","0","4","0","twitter"
"1294967118228750341","2020-08-16 15:59:54","neutral","Coronavirus","0","3","0","twitter"
"1294997339174821889","2020-08-16 18:00:00","neutral","Coronavirus","0","2","0","twitter"
"1294997334628225027","2020-08-16 17:59:59","neutral","Coronavirus","0","2","0","twitter"
"1295073160132468741","2020-08-16 23:01:17","neutral","Coronavirus","0","2","0","twitter"
"1295103155949178881","2020-08-17 01:00:28","neutral","Coronavirus","0","3","0","twitter"
"1295133652721045504","2020-08-17 03:01:39","neutral","Coronavirus","0","3","0","twitter"
"1295178533468360709","2020-08-17 06:00:00","neutral","Coronavirus","0","2","0","twitter"
"1295208741542002689","2020-08-17 08:00:02","neutral","Coronavirus","0","3","0","twitter"
"1295223832437956608","2020-08-17 09:00:00","neutral","Coronavirus","0","3","0","twitter"
"1295239082877091841","2020-08-17 10:00:36","neutral","Coronavirus","0","2","0","twitter"
"1295238958629126149","2020-08-17 10:00:06","neutral","Coronavirus","0","2","0","twitter"
"1295269146641477632","2020-08-17 12:00:04","neutral","Coronavirus","0","2","0","twitter"
"1295329703428001794","2020-08-17 16:00:42","neutral","Coronavirus","0","2","0","twitter"
"1295344980437983233","2020-08-17 17:01:24","neutral","Coronavirus","0","2","0","twitter"
"1295465547639988224","2020-08-18 01:00:29","neutral","Coronavirus","0","2","0","twitter"
"1295465504803622915","2020-08-18 01:00:19","neutral","Coronavirus","0","4","0","twitter"
"1295481781601415175","2020-08-18 02:05:00","neutral","Coronavirus","0","2","0","twitter"
"1295526044758351873","2020-08-18 05:00:53","neutral","Coronavirus","0","2","0","twitter"
"1295556195177107456","2020-08-18 07:00:41","neutral","Coronavirus","0","2","0","twitter"
"1295601590699806722","2020-08-18 10:01:04","neutral","Coronavirus","0","2","0","twitter"
"1295631696105275392","2020-08-18 12:00:42","neutral","Coronavirus","0","2","0","twitter"
"1295647041960448005","2020-08-18 13:01:41","neutral","Coronavirus","0","2","0","twitter"
"1295646880429481984","2020-08-18 13:01:02","neutral","Coronavirus","0","3","0","twitter"
"1295661844477227008","2020-08-18 14:00:30","neutral","Coronavirus","0","2","0","twitter"
"1295661793965150208","2020-08-18 14:00:18","neutral","Coronavirus","0","2","0","twitter"
"1295707497001635840","2020-08-18 17:01:55","neutral","Coronavirus","0","2","0","twitter"
"1295722307361660928","2020-08-18 18:00:46","neutral","Coronavirus","0","2","0","twitter"
"1295722294476775425","2020-08-18 18:00:43","neutral","Coronavirus","0","2","0","twitter"
"1295752772772659201","2020-08-18 20:01:49","neutral","Coronavirus","0","2","0","twitter"
"1295782580130848778","2020-08-18 22:00:16","neutral","Coronavirus","0","2","0","twitter"
"1295812714778865665","2020-08-19 00:00:00","neutral","Coronavirus","0","3","0","twitter"
"1295827832967499776","2020-08-19 01:00:05","neutral","Coronavirus","0","3","0","twitter"
"1295844161791418373","2020-08-19 02:04:58","neutral","Coronavirus","0","2","0","twitter"
"1295858177305710592","2020-08-19 03:00:40","neutral","Coronavirus","0","2","0","twitter"
"1295873265773273094","2020-08-19 04:00:37","neutral","Coronavirus","0","3","0","twitter"
"1295933604019675137","2020-08-19 08:00:23","neutral","Coronavirus","0","4","0","twitter"
"1295963854351015937","2020-08-19 10:00:35","neutral","Coronavirus","0","2","0","twitter"
"1295978817346056193","2020-08-19 11:00:02","neutral","Coronavirus","0","3","0","twitter"
"1295994340343455744","2020-08-19 12:01:43","neutral","Coronavirus","0","2","0","twitter"
"1295994096495087621","2020-08-19 12:00:45","neutral","Coronavirus","0","3","0","twitter"
"1296054920093802496","2020-08-19 16:02:27","neutral","Coronavirus","0","2","0","twitter"
"1296054919036837888","2020-08-19 16:02:26","neutral","Coronavirus","0","5","0","twitter"
"1296069719624241152","2020-08-19 17:01:15","neutral","Coronavirus","0","2","0","twitter"
"1296099607781560322","2020-08-19 19:00:01","neutral","Coronavirus","0","2","0","twitter"
"1296115031856185347","2020-08-19 20:01:18","neutral","Coronavirus","0","2","0","twitter"
"1296160080979730435","2020-08-19 23:00:19","neutral","Coronavirus","0","2","0","twitter"
"1296206312439721988","2020-08-20 02:04:01","neutral","Coronavirus","0","2","0","twitter"
"1296250945244925953","2020-08-20 05:01:23","neutral","Coronavirus","0","3","0","twitter"
"1296265854401880068","2020-08-20 06:00:37","neutral","Coronavirus","0","3","0","twitter"
"1296295898197250048","2020-08-20 08:00:00","neutral","Coronavirus","0","3","0","twitter"
"1296401597375881217","2020-08-20 15:00:01","neutral","Coronavirus","0","4","0","twitter"
"1296432121712644099","2020-08-20 17:01:19","neutral","Coronavirus","0","2","0","twitter"
"1296431996642746370","2020-08-20 17:00:49","neutral","Coronavirus","0","2","0","twitter"
"1296447227217444867","2020-08-20 18:01:20","neutral","Coronavirus","0","2","0","twitter"
